,X,loan_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,rate
144,538292,5000.0,5000.0,0,8.18%,157.1,1,5,Slot Supervisor,1,55000.0,Not Verified,Nov-15,Fully Paid,n,,2,Debt consolidation,974xx,36,33.73,0.0818
145,2126063,12000.0,12000.0,1,19.42%,314.07,3,17, Foreman ,3,84000.0,Source Verified,Jul-18,In Grace Period,n,,2,Debt consolidation,606xx,13,5.24,0.1942
146,2005309,25000.0,25000.0,1,17.97%,634.43,3,15,Lead Medication Technician ,2,37000.0,Verified,Sep-18,Current,n,,2,Debt consolidation,891xx,32,24.42,0.1797
147,1111118,9275.0,9275.0,0,18.25%,336.48,3,17,maintence,2,74000.0,Source Verified,Apr-16,Fully Paid,n,,2,Debt consolidation,310xx,10,13.19,0.1825
148,1812665,30000.0,30000.0,1,19.42%,785.17,3,17,Tracher,1,34000.0,Verified,Feb-18,Current,n,,2,Debt consolidation,726xx,2,47.65,0.1942
149,462811,35000.0,35000.0,0,17.57%,1257.8,3,16,Pharmacist,1,100000.0,Verified,Jan-14,Charged Off,n,,7,Medical expenses,284xx,26,13.69,0.1757
150,605614,25200.0,25200.0,1,10.99%,547.79,1,8,Property Manager ,3,58000.0,Source Verified,Sep-15,Charged Off,n,,2,Debt consolidation,967xx,11,17.76,0.1099
151,1219094,25000.0,25000.0,1,13.99%,581.58,2,12,senior Account Director,1,90000.0,Not Verified,Dec-16,Charged Off,n,,2,Debt consolidation,068xx,6,15.83,0.1399
152,1463487,8000.0,8000.0,0,10.42%,259.72,1,7,UPS Technician,1,58000.0,Not Verified,May-17,Fully Paid,n,,4,Home improvement,300xx,10,17.19,0.1042
153,1938518,10000.0,10000.0,0,11.05%,327.63,1,8,President/Owner,3,95000.0,Source Verified,May-18,Current,n,,1,Credit card refinancing,815xx,5,34.2,0.1105
154,2041407,10000.0,10000.0,1,7.84%,202.0,0,3,Maintenance ,2,75000.0,Not Verified,Sep-18,Current,n,,1,Credit card refinancing,494xx,21,12.19,0.0784
155,1921638,6500.0,6500.0,0,14.52%,223.8,2,12,Owner,1,90000.0,Not Verified,May-18,Current,n,,2,Debt consolidation,671xx,15,27.4,0.1452
156,2100819,7275.0,7275.0,0,7.21%,225.34,0,2,Certified Teacher,3,72000.0,Not Verified,Jul-18,Current,n,,1,Credit card refinancing,088xx,30,13.03,0.0721
157,709941,21000.0,21000.0,0,14.65%,724.38,2,14,General Manager ,2,50000.0,Source Verified,Jun-15,Fully Paid,n,,2,Debt consolidation,080xx,30,12.77,0.1465
158,1755415,9950.0,9950.0,0,16.02%,349.92,2,14,Probation Officer,1,63500.0,Verified,Oct-17,Fully Paid,n,,0,Car financing,302xx,10,22.89,0.1602
159,2080390,10000.0,10000.0,1,10.47%,214.8,1,6,Clinical Supervisor,1,62000.0,Not Verified,Aug-18,Current,n,,2,Debt consolidation,494xx,21,23.02,0.1047
160,742540,9175.0,9175.0,0,16.55%,325.07,3,16,Waitress ,3,27000.0,Source Verified,May-15,Charged Off,n,,6,Major purchase,031xx,29,9.78,0.1655
161,1663548,10000.0,10000.0,0,13.59%,339.79,2,11,Nurse,1,55000.0,Not Verified,Dec-17,Charged Off,n,,2,Debt consolidation,779xx,42,8.71,0.1359
162,1142524,36800.0,36800.0,0,9.49%,1178.65,1,6,licensed premier banker,1,150500.0,Source Verified,Sep-16,Fully Paid,n,,2,Debt consolidation,530xx,47,13.57,0.0949
163,1298096,11400.0,11400.0,1,21.49%,311.56,3,19,Patient Benefits Coordinator,1,66800.0,Source Verified,Oct-16,Fully Paid,n,,2,Debt consolidation,565xx,22,21.31,0.2149
164,1796205,10000.0,10000.0,0,7.34%,310.33,0,3,Sr. Underwriter,1,89240.0,Not Verified,Mar-18,Current,n,,12,Vacation,741xx,35,23.86,0.0734
165,8237,20000.0,20000.0,0,6.99%,617.46,0,2,Gospel Ministries Center,1,60000.0,Source Verified,Sep-11,Fully Paid,n,  Borrower added on 08/30/11 > We are consolidating credit card loans into a lower rate loan.<br/>,1,Refinance,815xx,5,8.8,0.0699
166,681676,5000.0,5000.0,0,7.89%,156.43,0,4,Asst. Manager,1,141000.0,Source Verified,Jul-15,Fully Paid,n,,9,Other,088xx,30,15.09,0.0789
167,1352152,12000.0,12000.0,0,7.49%,373.22,0,3,instructional coordinator,1,81000.0,Not Verified,Mar-17,Fully Paid,n,,2,Debt consolidation,774xx,42,34.13,0.0749
168,62881,21000.0,21000.0,0,7.90%,657.1,0,3,EHR Project Director,2,90000.0,Verified,Nov-13,Fully Paid,n,,4,Home improvement,371xx,41,7.85,0.079
169,1081295,3000.0,3000.0,0,12.99%,101.07,2,11,,1,45000.0,Verified,Apr-16,Fully Paid,n,,4,Home improvement,956xx,4,11.58,0.1299
170,881392,12000.0,12000.0,1,10.49%,257.87,1,7,Front Office,2,40000.0,Source Verified,Jan-15,Fully Paid,n,,1,Credit card refinancing,461xx,14,29.1,0.1049
171,461596,25000.0,25000.0,0,13.98%,854.2,2,10,Manager,3,88100.0,Verified,Jan-14,Fully Paid,n,  Borrower added on 01/07/14 > I payoff my existing debt on open accounts. Several years I ran into a period of falling behind in payments as there were family members who needed my financial support and help. I eventually got back on track and have made significant efforts in paying them off.<br>,2,debt consolidation ,923xx,4,23.38,0.1398
172,727384,18000.0,17975.0,0,12.69%,603.81,2,11,Team Lead,3,77000.0,Verified,Jun-15,Fully Paid,n,,2,Debt consolidation,303xx,10,4.47,0.1269
173,1964592,25000.0,25000.0,1,21.85%,688.35,3,19,,3,28000.0,Verified,Apr-18,Current,n,,4,Home improvement,109xx,33,19.16,0.2185
174,1499118,2700.0,2700.0,0,10.49%,87.75,1,6,Merchandising ,3,25000.0,Not Verified,Apr-17,Current,n,,1,Credit card refinancing,959xx,4,15.55,0.1049
175,418154,5100.0,5100.0,0,12.49%,170.59,1,8,Administrative Assistant,3,33500.0,Source Verified,Apr-14,Charged Off,n,,1,Credit card refinancing,130xx,33,27.7,0.1249
176,771000,18075.0,18075.0,1,18.25%,461.45,4,20,Auditor,1,250000.0,Source Verified,Apr-15,Current,n,,9,Other,618xx,13,6.49,0.1825
177,206489,18000.0,17750.0,1,19.72%,474.09,3,19,DEPARTMENT OF VETERANS AFFAIRS,1,110000.0,Verified,Aug-12,Fully Paid,n,,4,Home Improvement,200xx,7,6.89,0.1972
178,1783684,12000.0,12000.0,0,12.61%,402.08,2,10,Quality Systems Coordinator,2,38400.0,Source Verified,Mar-18,Current,n,,2,Debt consolidation,953xx,4,21.37,0.1261
179,945111,3000.0,3000.0,0,12.99%,101.07,2,11,,3,29000.0,Verified,Mar-16,Current,n,,8,Moving and relocation,338xx,9,32.16,0.1299
180,1550449,25000.0,25000.0,1,10.42%,536.36,1,7,Teacher,1,65000.0,Not Verified,Sep-17,Current,n,,2,Debt consolidation,088xx,30,15.69,0.1042
181,66436,12000.0,12000.0,0,14.30%,411.89,2,10,HR Director,3,88000.0,Verified,Nov-13,Fully Paid,n,"  Borrower added on 11/04/13 > Hello, - I am looking consolidate my credit cards at a much lower interest rate then I am currently paying.<br>",1,BOA Capital One Orchard Dell Tire Choice,334xx,9,14.16,0.14300000000000002
182,310684,35000.0,35000.0,1,13.35%,802.65,2,11,General Counsel,1,87500.0,Verified,Sep-14,Current,n,,1,Credit card refinancing,405xx,16,21.75,0.1335
183,56094,14500.0,14500.0,0,11.99%,481.54,1,7,"Manager II, Customer Care",1,58000.0,Verified,Dec-13,Fully Paid,n,,1,Debt Consolidation,986xx,46,20.82,0.1199
184,557735,32400.0,32325.0,1,21.99%,894.67,5,25,2nd Vice President New Business Operatio,1,133000.0,Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,708xx,17,23.13,0.2199
185,147656,10000.0,10000.0,0,11.14%,328.06,1,6,Bassett Healthcare,2,55500.0,Not Verified,Apr-13,Fully Paid,n,,2,consol loan,137xx,33,17.62,0.1114
186,1921699,12000.0,12000.0,0,11.05%,393.15,1,8,Supervisor,1,80000.0,Not Verified,May-18,Current,n,,2,Debt consolidation,853xx,3,11.97,0.1105
187,2008820,3500.0,3500.0,0,10.47%,113.71,1,6,Pressman,1,52000.0,Not Verified,Sep-18,Current,n,,4,Home improvement,530xx,47,12.37,0.1047
188,1975076,10000.0,10000.0,1,17.47%,251.06,3,15,Office Manager ,3,40000.0,Verified,Apr-18,Late (31-120 days),n,,1,Credit card refinancing,852xx,3,41.79,0.1747
189,243482,18500.0,18500.0,1,8.67%,381.08,1,5,Territory Manager,1,58000.0,Not Verified,Dec-14,Fully Paid,n,,2,Debt consolidation,330xx,9,18.74,0.0867
190,500370,15000.0,15000.0,0,11.99%,498.15,2,10,Clinical Therapist,3,58000.0,Source Verified,Dec-15,Fully Paid,n,,1,Credit card refinancing,913xx,4,26.51,0.1199
191,1165499,24000.0,24000.0,1,25.29%,708.52,4,24,Sales Agent,1,185000.0,Source Verified,Aug-16,Charged Off,n,,2,Debt consolidation,483xx,21,18.78,0.2529
192,625581,16000.0,16000.0,1,16.99%,397.56,3,17,Assistant Principal,1,68100.0,Verified,Sep-15,Fully Paid,n,,2,Debt consolidation,714xx,17,22.26,0.1699
193,1435455,20000.0,20000.0,1,12.62%,451.19,2,10,Director of HR,3,105000.0,Not Verified,Jun-17,Fully Paid,n,,2,Debt consolidation,346xx,9,10.14,0.1262
194,1520329,10000.0,10000.0,0,13.99%,341.73,2,12,"Help Desk Coordinator, Sr. Tech ",1,92000.0,Source Verified,Apr-17,Current,n,,1,Credit card refinancing,917xx,4,22.36,0.1399
195,2115827,20000.0,19750.0,0,10.47%,649.77,1,6,Lead mammographer ,1,90000.0,Source Verified,Jul-18,Current,n,,2,Debt consolidation,930xx,4,14.8,0.1047
196,1560962,20000.0,20000.0,0,12.62%,670.23,2,10,Legal Secretary,3,60000.0,Source Verified,Sep-17,Current,n,,2,Debt consolidation,210xx,19,13.24,0.1262
197,2112019,7000.0,7000.0,0,14.47%,240.85,2,11,Supervisor ,3,38000.0,Source Verified,Jul-18,Current,n,,1,Credit card refinancing,112xx,33,22.49,0.1447
198,1900309,15000.0,15000.0,0,13.06%,505.85,2,10,Truck driver,3,70000.0,Source Verified,Jun-18,Current,n,,2,Debt consolidation,606xx,13,12.02,0.1306
199,1457731,36000.0,36000.0,1,15.05%,857.39,2,13,Dir. of Operations & Sr. Project Manager,1,133000.0,Verified,May-17,Current,n,,2,Debt consolidation,231xx,44,16.56,0.1505
200,1910181,9500.0,9500.0,0,12.13%,316.13,1,9,Premises Technician,3,80000.0,Not Verified,Jun-18,Fully Paid,n,,2,Debt consolidation,917xx,4,15.36,0.1213
201,1001715,20000.0,20000.0,0,10.78%,652.7,1,8,owner,1,90000.0,Not Verified,Jan-16,Fully Paid,n,,11,Business,656xx,23,17.49,0.1078
202,1573614,14000.0,14000.0,0,7.21%,433.63,0,2,Field Manager,3,80000.0,Source Verified,Aug-17,Current,n,,5,Home buying,104xx,33,12.44,0.0721
203,150953,26600.0,26600.0,0,16.29%,938.99,2,13,,1,69000.0,Verified,Apr-13,Fully Paid,n,,2,Debt consolidation,122xx,33,19.17,0.1629
204,2079678,10400.0,10400.0,1,16.91%,257.97,2,14,Manager,2,110000.0,Not Verified,Aug-18,Current,n,,2,Debt consolidation,606xx,13,18.89,0.1691
205,1825974,18000.0,18000.0,0,13.59%,611.62,2,11,Machinist,3,60000.0,Source Verified,Feb-18,Current,n,,2,Debt consolidation,983xx,46,18.8,0.1359
206,121850,4200.0,4200.0,0,11.55%,138.6,1,7,Sunfair Chevrolet,3,52000.0,Not Verified,Jul-13,Fully Paid,n,  Borrower added on 06/22/13 > With this loan I will make a huge step towards freedom from credit card debt! <br>I have an exceptionally stable job and a solid income.<br>,1,Consolidate. Pay off. Be free.,989xx,46,17.08,0.1155
207,1823,5000.0,5000.0,0,12.69%,167.73,1,9,Target & Public Storage(2 jobs),3,33000.0,Source Verified,Dec-11,Fully Paid,n,,8,Moving loan,852xx,3,14.8,0.1269
208,46374,8000.0,8000.0,0,7.62%,249.3,0,2,Technicion ,3,40000.0,Not Verified,Dec-13,Fully Paid,n,,2,Payoff debt ,301xx,10,14.52,0.0762
209,544843,16300.0,16300.0,0,12.05%,541.79,2,10,Customer Service Manager,3,61000.0,Verified,Nov-15,Fully Paid,n,,2,Debt consolidation,551xx,22,24.37,0.1205
210,1732597,3200.0,3200.0,0,10.42%,103.89,1,7,Furniture Manager,1,22000.0,Source Verified,Oct-17,Current,n,,9,Other,704xx,17,22.15,0.1042
211,1591247,7200.0,7200.0,0,10.42%,233.75,1,7,concrete formeman,2,50000.0,Source Verified,Aug-17,Current,n,,2,Debt consolidation,666xx,15,13.3,0.1042
212,989955,12000.0,12000.0,0,9.80%,386.09,1,7,,3,48000.0,Not Verified,Feb-16,Fully Paid,n,,2,Debt consolidation,088xx,33,30.43,0.098
213,33185,8000.0,7600.0,0,13.57%,271.75,2,12,Gordon Trucking Inc.,3,42500.0,Not Verified,Jan-10,Fully Paid,n,"  Borrower added on 12/30/09 > I would like to consolidate all of my loans, credit cards, and debts into one account. I have never had any delinquent accounts, nor had any collection accounts. I have over 22 positive accounts on my credit report. Filing bankruptcy is not an option. I always pay back money I borrow, and am 100% confident, I can make this a positive transaction for the lender, as well as myself.<br/> Borrower added on 01/03/10 > I would like to thank those who have supported my loan so far.<br/>",2,Debt Consolidation,953xx,4,24.99,0.1357
214,1678797,20000.0,20000.0,1,19.03%,519.15,3,17,Associate Dentist,3,110000.0,Source Verified,Dec-17,Fully Paid,n,,9,Other,840xx,43,1.4,0.1903
215,2049777,16500.0,16500.0,0,8.46%,520.56,0,4,3D Designer,3,81000.0,Source Verified,Aug-18,Current,n,,1,Credit card refinancing,941xx,4,13.21,0.0846
216,477875,11225.0,11225.0,0,14.48%,386.27,2,14,,2,24000.0,Verified,Dec-15,Fully Paid,n,,9,Other,211xx,19,3.2,0.1448
217,123423,12000.0,12000.0,0,14.33%,412.06,2,10,state of ca,3,70000.0,Verified,Jul-13,Charged Off,n,,2,free n clear,957xx,4,32.66,0.1433
218,455346,13850.0,13750.0,0,10.99%,453.37,1,6,,1,62000.0,Verified,Jan-14,Fully Paid,n,,1,Credit card refinancing,951xx,4,16.11,0.1099
219,422683,31575.0,31525.0,1,24.08%,909.82,5,26,Assistant Manager of Operations,1,72000.0,Source Verified,Mar-14,Charged Off,n,,4,Home improvement,483xx,21,9.38,0.2408
220,220662,18000.0,18000.0,0,15.31%,626.72,2,12,Paulstra,1,86400.0,Verified,Apr-12,Fully Paid,n,  Borrower added on 04/08/12 > Credit cards consolidation<br>,1,credit consolidation,493xx,21,16.39,0.1531
221,508396,13625.0,13625.0,1,6.00%,262.81,3,17,WAREHOUSE ASSOCIATE,3,29640.0,Verified,Dec-15,Current,n,,2,Debt consolidation,452xx,34,29.92,0.06
222,1961051,24000.0,24000.0,1,9.43%,503.23,1,5,Customer Support Manager,3,75782.0,Not Verified,Apr-18,Current,n,,2,Debt consolidation,750xx,42,21.74,0.0943
223,1691548,23875.0,23875.0,1,14.08%,556.53,2,12,Fixed operation Director,1,192000.0,Not Verified,Nov-17,Current,n,,2,Debt consolidation,442xx,34,6.36,0.1408
224,680761,21000.0,21000.0,0,14.65%,724.38,2,14,,3,96000.0,Source Verified,Jul-15,Fully Paid,n,,6,Major purchase,926xx,4,0.36,0.1465
225,515058,3950.0,3950.0,0,13.67%,134.37,2,13,Retail Network Operations Analyst,3,63480.0,Source Verified,Nov-15,Fully Paid,n,,6,Major purchase,331xx,9,12.99,0.1367
226,885663,12000.0,12000.0,1,25.80%,357.87,6,30,IT Office Coordinator ,1,50000.0,Source Verified,Jan-15,Charged Off,n,,2,Debt consolidation,956xx,4,15.99,0.258
227,791571,31575.0,31575.0,1,13.33%,723.78,2,12,Assistant Principal,3,178000.0,Source Verified,Apr-15,Current,n,,2,Debt consolidation,395xx,24,18.27,0.1333
228,556268,9600.0,9600.0,0,9.99%,309.72,1,7,EMT/EDT,1,28000.0,Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,922xx,4,28.08,0.0999
229,931109,13150.0,12950.0,0,16.29%,464.2,3,15,regional manager,1,85000.0,Not Verified,Mar-16,Charged Off,n,,2,Debt consolidation,785xx,42,27.12,0.1629
230,2077521,13000.0,13000.0,1,22.35%,361.64,3,19,Human Resource Specialist,1,86580.0,Verified,Aug-18,Current,n,,2,Debt consolidation,775xx,42,9.41,0.2235
231,1823154,15000.0,15000.0,1,13.59%,345.85,2,11,,3,28750.0,Not Verified,Feb-18,Current,n,,1,Credit card refinancing,394xx,24,37.95,0.1359
232,1006300,12000.0,12000.0,1,15.77%,290.36,3,15,Director of Programs,1,78586.0,Not Verified,Jan-16,Current,n,,1,,652xx,23,29.73,0.1577
233,55079,10400.0,10400.0,0,6.03%,316.53,0,0,VP Digital Marketing,3,165000.0,Not Verified,Dec-13,Fully Paid,n,,1,Finishing off the cards!,852xx,3,11.45,0.0603
234,1613744,2800.0,2800.0,0,9.93%,90.26,1,6,Teacher,1,82000.0,Not Verified,Jul-17,Current,n,,1,Credit card refinancing,134xx,33,20.47,0.0993
235,1388571,3600.0,3600.0,0,14.99%,124.78,2,13,manager,3,48000.0,Source Verified,Jan-17,Current,n,,2,Debt consolidation,114xx,33,11.85,0.1499
236,1179193,5000.0,5000.0,0,8.99%,158.98,1,5,IT Training Manager,1,57989.0,Source Verified,Aug-16,Fully Paid,n,,2,,294xx,39,18.58,0.0899
237,477988,16000.0,16000.0,1,8.38%,327.34,1,5,Driver,2,96000.0,Not Verified,Dec-15,Current,n,,1,Credit card refinancing,300xx,10,25.71,0.0838
238,1917644,3800.0,3800.0,0,22.90%,146.9,4,20,Line Shipper,3,32020.0,Source Verified,May-18,Current,n,,9,Other,070xx,30,15.25,0.22899999999999998
239,115795,10000.0,10000.0,0,11.55%,330.0,1,7,Patrick Products,1,45000.0,Not Verified,Jul-13,Fully Paid,n,  Borrower added on 07/08/13 > Would like to buy some utilities for house and also make a few updates to the house.<br>,2,household items ,458xx,34,21.65,0.1155
240,843235,14000.0,14000.0,0,13.99%,478.42,2,13,IT & Production Specialist,1,72000.0,Not Verified,Feb-15,Fully Paid,n,,2,Debt consolidation,992xx,46,14.55,0.1399
241,362544,15000.0,15000.0,0,10.99%,491.01,1,7,Purchasing/sales,1,72000.0,Not Verified,Jun-14,Fully Paid,n,,2,Debt consolidation,492xx,21,15.53,0.1099
242,2056881,5000.0,5000.0,0,11.06%,163.84,1,7,,3,31859.0,Verified,Aug-18,Charged Off,n,,2,Debt consolidation,531xx,47,23.21,0.1106
243,416439,8000.0,8000.0,0,14.16%,274.05,2,11,Assistant General Manager,3,44319.64,Source Verified,Apr-14,Fully Paid,n,,2,Debt consolidation,026xx,18,12.67,0.1416
244,140723,20000.0,19975.0,0,11.14%,656.11,1,6,Otsuka Pharmaceuticals,1,87000.0,Verified,May-13,Fully Paid,n,,2,debt consolidation,208xx,19,11.04,0.1114
245,1003378,18000.0,18000.0,0,5.32%,542.07,0,0,Director of Technology,1,145000.0,Not Verified,Jan-16,Fully Paid,n,,0,Car financing,334xx,9,10.4,0.0532
246,735000,7175.0,7175.0,0,16.99%,255.78,3,17,Patient Care Assistant,2,31000.0,Not Verified,Jun-15,Fully Paid,n,,2,Debt consolidation,440xx,34,28.15,0.1699
247,849507,35000.0,35000.0,1,12.99%,796.18,2,11,Credit & Collections Supervisor,1,149300.0,Source Verified,Feb-15,Fully Paid,n,,2,Debt consolidation,112xx,33,5.23,0.1299
248,1687912,1000.0,1000.0,0,9.93%,32.24,1,6,Driver,3,35360.0,Source Verified,Nov-17,Late (31-120 days),n,,12,Vacation,117xx,33,10.12,0.0993
249,1585366,30000.0,30000.0,1,15.05%,714.49,2,13,Operator,1,50000.0,Verified,Aug-17,Current,n,,1,Credit card refinancing,628xx,13,38.5,0.1505
250,1409033,2500.0,2500.0,0,18.99%,91.63,3,17,Pest Technician ,1,45000.0,Verified,Jan-17,Fully Paid,n,,2,Debt consolidation,173xx,37,16.48,0.1899
251,2013698,15000.0,15000.0,0,6.67%,460.9,0,1,physician,1,600000.0,Verified,Sep-18,Current,n,,4,Home improvement,402xx,16,11.23,0.0667
252,1608719,24000.0,24000.0,1,16.02%,583.89,2,14,Registrar Manager,1,55000.0,Source Verified,Aug-17,Fully Paid,n,,7,Medical expenses,462xx,14,22.58,0.1602
253,572987,26200.0,26200.0,0,7.26%,812.1,0,3,Designer,1,57000.0,Not Verified,Oct-15,Fully Paid,n,,2,Debt consolidation,746xx,35,23.43,0.0726
254,1014479,6000.0,6000.0,0,6.99%,185.24,0,2,,3,17400.0,Verified,Jan-16,Charged Off,n,,1,Credit card refinancing,141xx,33,21.45,0.0699
255,706871,24000.0,24000.0,0,7.89%,750.86,0,4,Senior Operation Manager,2,80000.0,Verified,Jun-15,Fully Paid,n,,1,Credit card refinancing,600xx,13,15.96,0.0789
256,1420274,4800.0,4800.0,0,13.59%,163.1,2,11,Police Officer,3,95000.0,Not Verified,Jun-17,Current,n,,2,Debt consolidation,934xx,4,18.35,0.1359
257,1517914,8000.0,8000.0,0,16.99%,285.19,3,15,Doorman,3,50000.0,Source Verified,Apr-17,Fully Paid,n,,2,Debt consolidation,104xx,33,13.73,0.1699
258,1209445,8700.0,8700.0,0,17.99%,314.49,3,16,Attorney,1,120000.0,Verified,Jul-16,Fully Paid,n,,2,Debt consolidation,483xx,21,9.12,0.1799
259,292248,26000.0,26000.0,0,6.03%,791.33,0,0,Associate,3,170000.0,Verified,Oct-14,Fully Paid,n,,2,Debt consolidation,100xx,33,24.13,0.0603
260,1999126,40000.0,40000.0,1,20.39%,1068.46,3,18,Customer Development Representative,2,25080.0,Verified,Apr-18,Fully Paid,n,,2,Debt consolidation,492xx,21,75.65,0.2039
261,789720,7500.0,7500.0,0,6.39%,229.5,0,1,6th Grade Teacher,1,49329.0,Not Verified,Apr-15,Fully Paid,n,,1,Credit card refinancing,368xx,1,14.57,0.0639
262,1169280,16000.0,16000.0,0,13.49%,542.89,2,11,Supervisor ,3,68000.0,Verified,Aug-16,Fully Paid,n,,2,Debt consolidation,957xx,4,14.67,0.1349
263,331117,24000.0,23950.0,0,6.03%,730.46,0,0,Director of Finance,1,152000.0,Source Verified,Aug-14,Fully Paid,n,,1,Credit card refinancing,347xx,9,14.32,0.0603
264,1949187,5000.0,5000.0,0,6.07%,152.27,0,1,Customer service manager,3,28000.0,Not Verified,May-18,Current,n,,1,Credit card refinancing,209xx,19,22.29,0.0607
265,787358,14900.0,14900.0,0,14.65%,513.97,2,14,Sales Manager,3,120000.0,Source Verified,Apr-15,Charged Off,n,,2,Debt consolidation,019xx,18,11.45,0.1465
266,1152434,27000.0,27000.0,0,13.99%,922.67,2,12,Magistrate Judge,1,186000.0,Verified,Aug-16,Current,n,,2,Debt consolidation,483xx,21,13.87,0.1399
267,608694,12000.0,12000.0,1,10.99%,260.85,1,8,Head eller,1,66000.0,Source Verified,Sep-15,Fully Paid,n,,2,Debt consolidation,324xx,9,21.65,0.1099
268,1259235,10000.0,9950.0,0,16.99%,356.48,3,15,Distribution Associate,3,30000.0,Source Verified,Nov-16,Current,n,,9,Other,554xx,22,12.52,0.1699
269,1899836,40000.0,40000.0,0,6.19%,1220.33,0,1,sales,3,80000.0,Source Verified,Jun-18,Current,n,,2,Debt consolidation,907xx,4,16.97,0.0619
270,910113,28000.0,28000.0,1,8.39%,572.98,1,5,Auditor,1,80000.0,Not Verified,Mar-16,Current,n,,2,Debt consolidation,431xx,34,20.06,0.0839
271,1382880,25125.0,25125.0,0,14.99%,870.85,2,13,,1,55000.0,Not Verified,Feb-17,Current,n,,2,Debt consolidation,805xx,5,32.64,0.1499
272,362949,20000.0,20000.0,0,10.99%,654.68,1,7,General Manager,3,112000.0,Source Verified,Jul-14,Fully Paid,n,,2,Debt consolidation,282xx,26,12.4,0.1099
273,1959495,10000.0,10000.0,1,10.90%,216.93,1,8,Director of Technology,3,195000.0,Not Verified,May-18,Current,n,,2,Debt consolidation,111xx,33,21.39,0.109
274,1044452,35000.0,35000.0,0,7.39%,1086.96,0,3,Supervisory Revenue Agent,1,132353.0,Verified,Jun-16,Fully Paid,n,,2,Debt consolidation,900xx,4,20.46,0.0739
